0.495
0.507
0.542
0.504
0.506
0.509
0.508
0.511
0.51
0.543
0.545
0.512
0.541
0.557
0.512
0.558
0.514
0.508
0.559
0.509
0.512
0.506
0.511
0.521
0.509
0.516
0.504
0.511
0.514
0.511
