14.11
14.382
15.093
14.931
14.22
14.134
14.841
12.631
12.626
13.801
13.681
14.053
14.432
14.397
13.686
13.232
13.488
13.907
13.649
14.208
13.984
14.352
14.324
13.99
14.085
14.172
14.599
14.385
13.757
14.32
