1.431
1.353
1.29
1.449
1.29
1.311
1.305
1.295
1.379
1.282
1.417
1.3
1.292
1.29
1.295
1.368
1.295
1.421
1.291
1.287
1.287
1.352
1.289
1.298
1.286
1.398
1.336
1.288
1.289
1.368
