1.794
1.824
1.834
1.768
1.827
1.832
1.789
1.798
1.809
1.83
1.785
1.799
1.873
1.831
1.851
1.861
1.813
1.813
1.818
1.81
1.841
1.886
1.825
1.836
1.796
1.866
1.832
1.844
1.862
1.853
