-2654.357331601734 0.34042857142857147 
-638.063911902318 0.0 
-638.063911902318 0.0 
-2654.357331601734 0.34042857142857147 
-2603.0734282885433 0.2432857142857143 
-2623.3142966338546 0.30121428571428566 
-2564.68944353575 0.16021428571428567 
-2601.580364653588 0.18269230769230768 
-725.9182849560784 0.013000000000000022 
-994.9551443248673 0.013250000000000005 
-2200.2086471726893 0.08081818181818182 
-1949.1807046632805 0.0794 
-2469.307710484772 0.1380769230769231 
-1324.3860908689223 0.034333333333333334 
-1174.8695046310818 0.01999999999999999 
-994.9551443248673 0.013250000000000005 
-638.0745691631182 0.005666666666666668 
-1498.0068604981054 0.03674999999999998 
-2345.1746791298756 0.13066666666666665 
-1178.5804590475705 0.02416666666666664 
-1359.1397936235237 0.03542857142857142 
-2469.307710484772 0.1380769230769231 
-2632.014816065017 0.3092857142857143 
-2601.580364653588 0.18269230769230768 
-2647.364694106473 0.3203571428571429 
-1602.1636161033327 0.04100000000000002 
-2305.7806158314283 0.10408333333333329 
-1765.301930019939 0.05044444444444446 
-1498.0068604981054 0.03674999999999998 
-2287.632477367823 0.09391666666666665 
-1667.3851627771169 0.05000000000000001 
-1833.9880008419473 0.06420000000000002 
-1824.5787558110853 0.05700000000000001 
-2230.6786426114686 0.08354545454545455 
-725.9182849560784 0.013000000000000022 
-2312.399618483849 0.11716666666666666 
-2230.6786426114686 0.08354545454545455 
-2647.364694106473 0.3203571428571429 
-1771.5855852355317 0.05355555555555555 
-1890.4019747111845 0.06799999999999999 
-2287.632477367823 0.09391666666666665 
-1890.4019747111845 0.06799999999999999 
-2288.218790725598 0.1013333333333334 
-1602.1636161033327 0.04100000000000002 
-1178.5804590475705 0.02416666666666664 
-2345.1746791298756 0.13066666666666665 
-1638.0750411727645 0.044777777777777784 
-2329.123264997518 0.12658333333333327 
-1929.449693660806 0.06949999999999999 
-1943.381499812141 0.0774 
-1174.8695046310818 0.01999999999999999 
-1359.1397936235237 0.03542857142857142 
-1640.0331586159864 0.04844444444444445 
-1931.3432749625204 0.07070000000000001 
-2200.2086471726893 0.08081818181818182 
-2316.133067393096 0.1213333333333333 
-2329.123264997518 0.12658333333333327 
-1660.2078608315728 0.04966666666666663 
-2316.133067393096 0.1213333333333333 
-1833.9880008419473 0.06420000000000002 
-2312.399618483849 0.11716666666666666 
-1824.5787558110853 0.05700000000000001 
-1178.130177354643 0.024166666666666628 
-1771.5855852355317 0.05355555555555555 
-1638.0750411727645 0.044777777777777784 
-1943.381499812141 0.0774 
-1931.3432749625204 0.07070000000000001 
-2288.218790725598 0.1013333333333334 
-1949.1807046632805 0.0794 
-1929.449693660806 0.06949999999999999 
-1667.3851627771169 0.05000000000000001 
-1640.0331586159864 0.04844444444444445 
-1765.301930019939 0.05044444444444446 
-2654.357331601734 0.34042857142857147 
-994.9551443248673 0.013250000000000005 
-2469.307710484772 0.1380769230769231 
-1498.0068604981054 0.03674999999999998 
-725.9182849560784 0.013000000000000022 
-2230.6786426114686 0.08354545454545455 
-2647.364694106473 0.3203571428571429 
-1890.4019747111845 0.06799999999999999 
-1178.5804590475705 0.02416666666666664 
-2345.1746791298756 0.13066666666666665 
-1174.8695046310818 0.01999999999999999 
-1359.1397936235237 0.03542857142857142 
-2200.2086471726893 0.08081818181818182 
-2329.123264997518 0.12658333333333327 
-2316.133067393096 0.1213333333333333 
-1833.9880008419473 0.06420000000000002 
-2312.399618483849 0.11716666666666666 
-1771.5855852355317 0.05355555555555555 
-1638.0750411727645 0.044777777777777784 
-1943.381499812141 0.0774 
-1931.3432749625204 0.07070000000000001 
-2288.218790725598 0.1013333333333334 
-1949.1807046632805 0.0794 
-1667.3851627771169 0.05000000000000001 
-1640.0331586159864 0.04844444444444445 
-1765.301930019939 0.05044444444444446 
-994.9551443248673 0.013250000000000005 
