39.849
39.489
38.62
38.793
39.336
40.374
39.217
39.443
39.343
39.94
38.018
39.137
39.026
38.602
38.479
38.481
37.376
37.979
37.709
39.18
38.876
38.816
40.22
39.013
39.376
39.29
38.619
38.826
40.49
37.813
