3.61
3.642
3.637
3.659
3.658
3.677
3.685
3.666
3.728
3.676
3.69
3.612
3.659
3.766
3.669
3.719
3.66
3.649
3.662
3.627
3.691
3.58
3.645
3.631
3.671
3.682
3.698
3.627
3.597
3.606
