0.494
0.502
0.505
0.498
0.5
0.508
0.508
0.501
0.506
0.504
0.514
0.501
0.512
0.509
0.516
0.507
0.508
0.51
0.502
0.503
0.508
0.505
0.495
0.506
0.509
0.503
0.504
0.511
0.509
0.495
