46.15
44.718
44.428
44.381
43.245
43.092
45.389
44.491
45.724
45.615
44.104
43.938
44.739
44.613
44.616
43.362
45.362
46.047
44.08
46.415
44.639
45.104
43.58
43.792
43.26
46.517
45.167
44.652
45.318
46.179
