2.589
2.752
2.507
2.73
2.869
2.94
2.728
2.644
2.618
2.621
2.668
2.674
2.61
2.518
2.607
2.347
2.692
2.394
2.598
2.675
2.837
3.013
2.61
2.83
2.664
2.485
2.591
2.839
2.406
2.368
